text,label
"Disappointed at the item. Ilang araw lang hina na bumuga ng hangin ng kaliwa. Max yung kanan, pang number 2 lang kaliwa.",0
Thank you seller maganda sya Mukha Naman original sana magtagal,1
maganda tunog im surprised gumagana talaga yung solar panel sa likod. For 300 pesos sulit na sulit! High recommend you buy from this shop,1
Okay naman kaso walang star sa likod ng black Tapos yun lang ang ganda. 4 star may kulang ei Goods nato panipa ko lang naman to,1
Kulang ang pinadalang items. kulang ng dalawa. Sana namn sa susunod seller bilangin mo ng ayos. pareho lang tayo ditong naghahanap buhay. sayang yong dalawang kulang. di pa maganda ang mga tela. at ang kulay na ipinadala hindi din tama. So disappointed with dis shop.,0
Ok n Sana Mali lng size Ng isa 2xl order ko 2 ung isa large binigay.,1
Hindi ko po sure kung may mali lang sa pag gamit namin or hindi talaga nakakahigop ng dust kahit sa keyboards lang,1
Alredy rcvd so far so good hndi pa ngagamit mg matagalan chinarge ko muna sa arawan kz parang nag lobat agad nung ginamit ko pag ka rcvd.,1
Napaka ganda ng mga items at subrang affordable hindi masakit sa bulsa.,1
"Mali lahat, nagchat nmn ako kay seller about sa size, color, design, kaso mali lahat",0
"First time Kong ma SCAM* D2 sa shopee, bumili Ako Ng 4 items, 2 lang na received ko",0
"Super ganda, sakto sa mapagbibigyan ko, nagustuhan naman niya. very comfy daw sakto din sa klima malamig na, sana lahat may kayakap, mapapa sana all kana lang charrrrr, god bless sa shop. legit na thrue to size.",1
Okay naman sya pero di ganysn yung kulay na gusto ko ang dilik yung roysl blue nila,1
"Nakakadismaya, Wala sa ayos. di ba marunong magbasa ng kulay na na select? Sabi black at gray. Tapos dalawang green pa talaga pinadala. Ang pangit pa ng items damage. Tagal pa mag ship.",0
"Great for making and storing ice cubes. Easy to use. Hindi nga lang airtight yung lid, in contrast sa nasa label na airtight dapat. Patong lang yun lid at mabilis matanggal pag tinagilid. Might leak also if used outdoors. Nevertheless, useful pa din.",1
"Maganda, okay naman siya. Kompleto lahat dumating: TV bix, remotes, charger at HDMI, manual. Hindi lang namin alam paano makapanood ng local channels. Salamat seller kay responsive sa mga inquiries. Pwde kayo magbili dito.",1
Not recommended. Di chinicheck ang quality ng padala. Niliitan nila isang item. Mapanlinlang yung mismong grams ng safeguard na ina- advertise.,0
Ang pangitttt nang tela mukang cotton akala ko panaman makapal sya syaka katulad nung saibang nike na makapal yung tela nya ang mahal mas mahal pa sa makapal na tela sana dito nalang ako bumili dinaako sa shoppe hays nasa huli pag sisi guys,0
Parang pang ipit lang ng tyan dnaman nakaka Street ng likod kala ko steel plate parang palastik lang ang laman dnaman sya steel plastic lang sya expectation vs reality talaga. Papatawa ka seller dami talaga scammer ngayon P* A ina mo!,0
Hindi gumagana ung isa Sa dalawa na binili ko sayang,0
Hindi q binuksan kasi pinabili lang sakin pero pag bukas nya. kulay blue ang dumating. tsk tsk tsk. minsan double check din ng item bago ipackage although gumana nmn goods yung sound. kulay Lang talaga.,1
maganda po sana magtagal ng order ako Dec 3 dumating Dec 8 sana magtagal ok namn ang quality nito malaki po cya sulit po talaga 2 thumbs up 2 thumbs up po BAKIT PO GANUN NA BUTAS PO BEFORE CHRISTMAS SAYANG TAPOS YUNG REPAIR PATCH HINDI DUMIKIT DI MAN LANG UMABOT NG 1 MONTH,0
Anong nagyari sa QA nyo? Pwede bang papalitan ko yung boot sa kahit anong store nyo?,0
Ganda ng tela ng shirt ung sa short d kolang akalain pang sweat short ung tela pero pwede na maganda both,1
Salamat seller! Mabilis ding dumating ang package. Nagrereply naman si seller di lang nya ma send yung photo.,1
Ok lang items. Ung packing lang. Di masyadong maganda.,0
may basag po. tsaka doble ang tunog ng mic. mabilis sana ang pag deliver.,0
pambenta sana kasu ampangit na nun box yupi2 na. kunting effort pa sna sa packaging.,1
okay naman siya. lumalabas lang yung tubig kahit nakalock na siya ng maayos,1
"Goods naman, well packaging, sana gumana lahat hehe, complete items, na delivered ng maaga. worth it 227 sa 50 pcs",1
"Ang gaganda ng quality and kuhang- kuha kung ano iyung nasa picture. Thank you, seller! Will surely order again!",1
"mabilis macharge mbilis din mlowbt, sayang pera d mn mapapakinabangan. budol dito,",0
"Super disappointed, gagamitin ko sana pang online class kaso ekis, sayang kahit mura sayang parin pera,",0
Ang layo ng tela sa pic at sa personal hahaha! Si seller sinabi ko na icheck yung product/ color and size bago ipadala pero mali parin! Hayssss🤦 ‍,0
"i edit my reviews kasi wala pang 1 month nagkaguhit na di na magamit. nasa maayos naman na patungan, wala naman gumagalaw pero nagkaganyan na. so pano nato pano ko eto ibabalik",0
anu ba yanpangalawang beses na to lagi nlang mali ang kulay malinaw nman na black bakitbakit light gray na nman! auyusin nyu nman. gamit quh sa trabaho to. busetnkakadismaya!,0
KULAY BLACK ANG INORDER BAKIT PINK ANG PINADALA. WHAT THE H! TAGAL PA NG SHIPOUT TAPOS ANG ENDING MALI PA ANG BINIGAY. MALAYO NAMAN ANG PINK SA BLACK AH. PAKI AYOS SELLER. CHECK MUNA NG ORDER NI CLIENT BAGO E IPADALA. NAKAKALOKA.,0
Nakadismaya hindi magcharge sayang sakit sa bulsa bumili lng aku ng walang dahilan,0
Buti ito maayos naman. Favorite ko tong crossini. Masarap and yung chocolate nya lasang hazelnut talaga. Parang nutella.,1
"Fave ko yung 07 ganda superrrr, tapos tips ko para madaling mag matte is try nyo ipahid onti yung labi nyo sa tissue, kasi matagal sya matuyo bago mag matte effect kineme pero grabe order pa ko ulit gaganda lahat huhu!",1
"Pagdating ng speaker di mag open, panget pa ugali nila di inaksyunan",0
"Ang ganda ng design ng mga damit kaso sobrang bitin Kulang nalang maging strap ung mga manggas para maging bra na chur. Pero oks na rin, hanap na lang ako ng pambaba na okay. All in all, quality po yung tela ng mga damit ang issue lang talaga ung length mejo misleading po yung pictures ng products",1
hello po thankyou ng marmi naresiv ko na po lahat ay kumpleto. sorry naibalot ko na e. pang gi gift ko po sa ka riders ko godbless till nxt order,1
Maganda siya. Kaso un nagdeliver eh nakakainis kc sabi ko kukunin ko na lang sa branch nila hnd sinabi sa isang nagdedeliver kaya nadala nia. Tagal ko pati nagwait sa item ko.,1
Baliw bat ito yung dumating? Hindi na man to order ko! Sayang pera kainis,0
Its working. Hindi na nga lang nakapagtake ng photo. Late narin nakapagrate pero until now nagagamit ko pa.,1
"Black order ko, pero brown dumating. Low quality, na tanggal2 ung parts nya.",0
Sobrang ganda gustong- gusto sya ng baby ko. Very cheap but very useful sa anak ko. Bet na bet nya talaga. Nagagamit nya now sa everyday. Yung kulay tama rin. Thank you seller I highly recommended. Thanks din kay rider.,1
So far ok nmn ung mga order ko maganda nmn sana lng tumagal,1
Item is in good condition. Sakto lang yung bubble wrap kaya Hindi nakaiinis buksan. Functioning naman at sana tumagal.,1
Hindi maganda yung tela niya sobrang nipis pero good naman yung price niya sa tela kasi mura lang rin at nakuha ko ng 45 pesos lang. Isang linggo ko bago siya nakuha buti dumating,1
Sobrang nipis masyado. Parang basahan lang na binibenta,0
Sheeeshhh Thank you Seller napakabait nyo pati ng Riders solid good quality saktong sakto saken I' ll give you 5stars,1
Wala namaang sira yung item. Maayos yung pagkakabalot medyo mukhang masungit lang yung seller. Hirap magrequest,1
Not equal size. I ordered 3 pcs. Pero yong Isa po ay npkaliit sakin yong color gray bat ganon po,0
1st and last order ko sa shop na to. ang panget ng box di man lang inayos.,0
Di magandang kalidad yung isa sira di gumagana yung isa naman mahina mabilis maglowbat kaya 1 star ka lang sakin seller,0
Kulang ng isang support di usable medyo dangerous pag kulang sa support medyo maliit din ang size for a normal stove so kahit Anong Gawin di magagamit sa kusina. Yupi din ng diniliver saamin. Wala lang. Anyways shipped naman siyang mabilis,0
"Got it with a discount voucher. Nakailang order na ko ng deospray and hiyang ako dito. Totoo ding nakakalighten sya ng underarms. Umiksi nga lang ng onti yung bottle nila, kasi kinompare ko yung ibang dating spray bottle nila sa ngayon. Still, okay lang dahil same formula pa din. Thank you",1
"ambilis malowbat, ang tagal ma fully charged hahay hindi mn lng ma full ung battery ng cp ko bago malowbat ung power bank tsk",0
"sabi ko pink bluee sabog ata c seller ko maintinidhan bat puro mali even the electric fan pink naging blue poor ratings kasi always ako ng cchat ki seller for updates wala aun pala mali mali ang issend pati suklay sabi ko pink ang isa parehas blue, pati pantali s mask mali! nakakadissapoint!",0
"Bakit iba yung freebies nila sa post nila compare sa actual? Kung pa yung binigay nila saking freebies dapat 8 pcs yun, kaso 6 pcs lang binigay nila sakin tapos yung isa sira pa.",0
"Yung unang order ko ang ganda pero nung pangalawa na bat ganon mag kaiba ng quality, nakaka dissapoint ambili matanggal ng tahi neto putoputol yung sinulid hindi ako naninira sadyang ganto lang talaga yung quality",0
Sira po kahit pinalitan na ng batt. Hihinto po kusa yong hands sa watch,0
May free hoodie na nakalagay nung ichcheckout ko. Pagdating sakin wala naman. As per seller wala din daw sa order ko na may free gift. Siguro hinulaan ko lang na may free hoodie. Thanks!,0
Walang takip yung charging part nya. What if mabasa edi sira agad. Hays. Working naman sya. Nakakadisappoint lng. Gagamitin ko pa man din to para sa baby ko. Note to seller: please check your item bago ipadala hindi porket naka box ay good na yung item sa loob.,0
May damage yung mic tapos hindi nakabalot ng maayos isang ikot lang ng bubble wrap. Sabi ng selller papalitan ung mic pero wala namang dumating hays!,0
"Tbh, nag- expect talaga ako ng mataas sa product na to kase according sa napapanood ko sa tiktok ay effective raw talaga ito sa pagtatanggal ng pimples. However, after using it for 3- 4 days, wala naman akong nakikitang pagkakaiba. Ganon pa rin, hindi natuyo yung pimples ko. Konti lang din laman niya",1
"Nagorder aq ng 25pcs taz ang ibibigay nyo kulang ng 4, d q alam qng mahina b utak nyo magbilang o cnasadya nyo pra mkagulang kau eh. Ngchat p aq about s kulang, ang reply emoji unggoy",0
Mabilis na na- shipped ang item. Maganda rin ang quality for its price. Mukhang mamahalin pero swak sa budget. Mabait din si kuyang nag- deliver. Sana magustuhan to ng pagreregaluhan ko. Thank you and God bless.,1
Ok na sana kaso maling kulay yung pinadala. Color black order ko e.,1
"Also, di ko nagustohan yung magselfie ka sa front cam at ang kuhang pic is naka inverted which is hindi ko talaga nagustohan. May sample ako yang nag thumbs down ako.",0
"Very nice talaga. Mura na nga maganda din. Actually, ito yung pinaka main na o- orderin ko sana tapos biglang na pa click ako ng iba pang items dahil sa mura na nga maganda din. Charoot. Hahahaha thank you so much.",1
"secured ang packaging, walang damage. however, yung isang box mali yung chocolate na nilagay. instead of milka chocolate bar, Dairy milk bites yung pinalit. NOT THE SAME AS THE PICTURE. d ko pa na taste test ang chocolates na bad trip ako na d pinadala yung milka bar. polvoron lang natikaman ko, weird at first pero goods naman after matunaw sa mouth.",1
Kulang po ang item ko. wala po ang eyebrow pencil. okay nmn yung mga product,0
Ok na sana kaso kulang nmn syankatipid nga ako pero kulng nmn kainis,0
"Walang takip yung bottle, nung sinabi ko sa seller, gusto nya i return ko pa yung items. Pwede nman ipadala na lang ung takip. Tapos hindi na nagreply. Sila naman ang may lapse, ako pa ang pahihirapan. Tama ba yun?",0
"Nadedetect sya ng switch ko nalalagyan ko ng files less than 6gb, working ung 6gb na file and then pag nag lagay ka ulet corrupt na pero na consume na yung space pero error na, Una pa lang alam ko fake na, presyo pa lang eh Tinesting ko lang talaga",0
Maganda and ska makapal sya tama lang sa size sa katawan thank you,1
"Mali yung dumating, hindi gaya nung sa picture. 1Liter lang ang dumating, 2L ang order ko",0
ORDER KO PO LARGE ANG DUMATING MEDIUM PERO MAGANDA NAMAN PO SALAMAT,1
"So disappointed with this store, mali ang kulay na ipinadala. Inorder ko ay gray, black, maroon pero ang dumating pink, red at green. Ang liit pa nung pants pang bata, hindi kasya sa adult.",0
Grabe naman. Sira sira yung mga boxes. Mukhamg minadali ang pagdedeliver. Naka bubble wrap naman pero parang punong puno ng bugangin. Kakaloka.,0
Sobrang tagal dumating omorder ako july 16 dumating aug 3 na. disappointed ksi blue inorder q maroon ang dumating tapos may himolmol pa.,0
maganda naman ung item kaso ung delivery sobrang tagal nakakadisapoint,0
"Receive defective item, matagal mag reply walang paki ang seller. kawawa ang bata nag antay ng item pagdating ng feb 17 upto now na feb 22 wala pa din action di magamit hindi din ma return or ma refund kasi 6 days na. worst order sa shopee.",0
Walang binigay na hook at rope si seller. kala ko pa naman ok usapan namin,0
Maganda sya pero nabura lahat Ng pic ko pag ka lipase ko sa SD card haysss.,0
"mabilis syang dumating, pero ng binuksan kuna may mga yupi yupi.",0
now ko palang ittry I' ll update you guys pag effective sya sakin thanks!,1
Subrang liit po hehe mas malaki pa wallet ko 2 cp ko palang kulang na yung space pero maganda naman po pang event na madalian o pangbata sya but still thank you,1
Narecieved ko naman kaso isang fake news sya! Hindi manlang makaikot ng kahit 6 seconds. Kada 2- 4 seconds hihinto sya at kaylangan kong patayin muna para umikot sya ulit. Pero isang araw lang naman nangyari yun kasi the next day hindi na talaga sya gumana.,0
Maayos ung pagkakabalot 5star sa akin lahat ng items gumagana Kaya lang ung portable speaker maliit lang pala compare sa picture at defective ung kasamang mike niya. Thank you pa Rin shoppe at jnt rider.,1
kumpleto naman ang parts. ganito gamit nung kapatid ko mukhang tatagal naman. maraming salamat at maayos nakarating.,1
"Maniwala kayo na bababa rin yung lock ng gate Beh 2 hours ko ata kinakabit to ng mag- isa kelangan pala may kasama ka magkabit kung ganito siya kahaba. For reference 201cm ung haba ng paggagamitan. Ung binili namin mga 205cm ata pero naadjust naman unf screws. Great service as well from seller who helped me so much huhu. Kung pwede lang rate 10/ 10, 10/ 10 kayo! VERY HIGHLY RECOMMENDED!",1
"daming dents creases tapos yung mismong books di pantay pantay yung pagkaka- print, ang hirap basahin. i' m not going to buy again, medj sayang sa pera 33",0
Solid packaging sa sobrang tagal dumating nayupi na. Pero ayos naman yung item gumagana kaso mas malakas pa fan ng system unit ko hehe,0
Sana matanggal neto ang pimples ko. Lahat kasi sa baba lang ang pwesto,1
ganda siya kaso naka yupi yung lalagyan pag bukas ko buti di nasira yung salamin and also nag order na ko dito dati triny ko dun sa uv tester di nagana kaloka nabudol ako but all in all maganda mabilis din dumating,1
Yung dumating na item sakin is mali inorder ko yung 2L. 1L lang ata yung dumating sakin pangalawang purchase ko na to kaso nung pangalawa maling item na yung dumating,0
